Total US,BC DEPARTMENT,BC CATEGORY,BC SUB CATEGORY,BRAND OWNER HIGH,BRAND HIGH,BRAND FAMILY,SHORT PRODUCT DESCRIPTION,$Jan 18 - 4 W/E 01/27/18,$Feb 18 - 4 W/E 02/24/18,$Mar 18 - 5 W/E 03/31/18,$Apr 18 - 4 W/E 04/28/18,$May 18 - 4 W/E 05/26/18,$Jun 18 - 5 W/E 06/30/18,$Jul 18 - 4 W/E 07/28/18,$Aug 18 - 4 W/E 08/25/18,$Sep 18 - 5 W/E 09/29/18,$Oct 18 - 4 W/E 10/27/18,$Nov 18 - 4 W/E 11/24/18,$Dec 18 - 5 W/E 12/29/18,$Jan 19 - 4 W/E 01/26/19,$Feb 19 - 4 W/E 02/23/19,$Mar 19 - 5 W/E 03/30/19,$Apr 19 - 4 W/E 04/27/19,$May 19 - 4 W/E 05/25/19,$Jun 19 - 5 W/E 06/29/19,$Jul 19 - 4 W/E 07/27/19,$Aug 19 - 4 W/E 08/24/19,$Sep 19 - 5 W/E 09/28/19,$Oct 19 - 4 W/E 10/26/19,$Nov 19 - 4 W/E 11/23/19,$Dec 19 - 5 W/E 12/28/19,$Jan 20 - 4 W/E 01/25/20,$Feb 20 - 4 W/E 02/22/20,$Mar 20 - 5 W/E 03/28/20,$Apr 20 - 4 W/E 04/25/20,$May 20 - 4 W/E 05/23/20,$Jun 20 - 5 W/E 06/27/20,$Jul 20 - 4 W/E 07/25/20,$Aug 20 - 4 W/E 08/22/20,UnitsJan 18 - 4 W/E 01/27/18,UnitsFeb 18 - 4 W/E 02/24/18,UnitsMar 18 - 5 W/E 03/31/18,UnitsApr 18 - 4 W/E 04/28/18,UnitsMay 18 - 4 W/E 05/26/18,UnitsJun 18 - 5 W/E 06/30/18,UnitsJul 18 - 4 W/E 07/28/18,UnitsAug 18 - 4 W/E 08/25/18,UnitsSep 18 - 5 W/E 09/29/18,UnitsOct 18 - 4 W/E 10/27/18,UnitsNov 18 - 4 W/E 11/24/18,UnitsDec 18 - 5 W/E 12/29/18,UnitsJan 19 - 4 W/E 01/26/19,UnitsFeb 19 - 4 W/E 02/23/19,UnitsMar 19 - 5 W/E 03/30/19,UnitsApr 19 - 4 W/E 04/27/19,UnitsMay 19 - 4 W/E 05/25/19,UnitsJun 19 - 5 W/E 06/29/19,UnitsJul 19 - 4 W/E 07/27/19,UnitsAug 19 - 4 W/E 08/24/19,UnitsSep 19 - 5 W/E 09/28/19,UnitsOct 19 - 4 W/E 10/26/19,UnitsNov 19 - 4 W/E 11/23/19,UnitsDec 19 - 5 W/E 12/28/19,UnitsJan 20 - 4 W/E 01/25/20,UnitsFeb 20 - 4 W/E 02/22/20,UnitsMar 20 - 5 W/E 03/28/20,UnitsApr 20 - 4 W/E 04/25/20,UnitsMay 20 - 4 W/E 05/23/20,UnitsJun 20 - 5 W/E 06/27/20,UnitsJul 20 - 4 W/E 07/25/20,UnitsAug 20 - 4 W/E 08/22/20,Avg EQ PriceJan 18 - 4 W/E 01/27/18,Avg EQ PriceFeb 18 - 4 W/E 02/24/18,Avg EQ PriceMar 18 - 5 W/E 03/31/18,Avg EQ PriceApr 18 - 4 W/E 04/28/18,Avg EQ PriceMay 18 - 4 W/E 05/26/18,Avg EQ PriceJun 18 - 5 W/E 06/30/18,Avg EQ PriceJul 18 - 4 W/E 07/28/18,Avg EQ PriceAug 18 - 4 W/E 08/25/18,Avg EQ PriceSep 18 - 5 W/E 09/29/18,Avg EQ PriceOct 18 - 4 W/E 10/27/18,Avg EQ PriceNov 18 - 4 W/E 11/24/18,Avg EQ PriceDec 18 - 5 W/E 12/29/18,Avg EQ PriceJan 19 - 4 W/E 01/26/19,Avg EQ PriceFeb 19 - 4 W/E 02/23/19,Avg EQ PriceMar 19 - 5 W/E 03/30/19,Avg EQ PriceApr 19 - 4 W/E 04/27/19,Avg EQ PriceMay 19 - 4 W/E 05/25/19,Avg EQ PriceJun 19 - 5 W/E 06/29/19,Avg EQ PriceJul 19 - 4 W/E 07/27/19,Avg EQ PriceAug 19 - 4 W/E 08/24/19,Avg EQ PriceSep 19 - 5 W/E 09/28/19,Avg EQ PriceOct 19 - 4 W/E 10/26/19,Avg EQ PriceNov 19 - 4 W/E 11/23/19,Avg EQ PriceDec 19 - 5 W/E 12/28/19,Avg EQ PriceJan 20 - 4 W/E 01/25/20,Avg EQ PriceFeb 20 - 4 W/E 02/22/20,Avg EQ PriceMar 20 - 5 W/E 03/28/20,Avg EQ PriceApr 20 - 4 W/E 04/25/20,Avg EQ PriceMay 20 - 4 W/E 05/23/20,Avg EQ PriceJun 20 - 5 W/E 06/27/20,Avg EQ PriceJul 20 - 4 W/E 07/25/20,Avg EQ PriceAug 20 - 4 W/E 08/22/20,%ACVJan 18 - 4 W/E 01/27/18,%ACVFeb 18 - 4 W/E 02/24/18,%ACVMar 18 - 5 W/E 03/31/18,%ACVApr 18 - 4 W/E 04/28/18,%ACVMay 18 - 4 W/E 05/26/18,%ACVJun 18 - 5 W/E 06/30/18,%ACVJul 18 - 4 W/E 07/28/18,%ACVAug 18 - 4 W/E 08/25/18,%ACVSep 18 - 5 W/E 09/29/18,%ACVOct 18 - 4 W/E 10/27/18,%ACVNov 18 - 4 W/E 11/24/18,%ACVDec 18 - 5 W/E 12/29/18,%ACVJan 19 - 4 W/E 01/26/19,%ACVFeb 19 - 4 W/E 02/23/19,%ACVMar 19 - 5 W/E 03/30/19,%ACVApr 19 - 4 W/E 04/27/19,%ACVMay 19 - 4 W/E 05/25/19,%ACVJun 19 - 5 W/E 06/29/19,%ACVJul 19 - 4 W/E 07/27/19,%ACVAug 19 - 4 W/E 08/24/19,%ACVSep 19 - 5 W/E 09/28/19,%ACVOct 19 - 4 W/E 10/26/19,%ACVNov 19 - 4 W/E 11/23/19,%ACVDec 19 - 5 W/E 12/28/19,%ACVJan 20 - 4 W/E 01/25/20,%ACVFeb 20 - 4 W/E 02/22/20,%ACVMar 20 - 5 W/E 03/28/20,%ACVApr 20 - 4 W/E 04/25/20,%ACVMay 20 - 4 W/E 05/23/20,%ACVJun 20 - 5 W/E 06/27/20,%ACVJul 20 - 4 W/E 07/25/20,%ACVAug 20 - 4 W/E 08/22/20
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES KYNG,LFST KYN LBRC LTX ML CNDM 12 CT 007090709812,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES KYNG,LFST KYN LBRC LTX ML CNDM 3 CT 007090709803,782,936,"1,309",993,851,"1,062",837,"1,131",958,677,578,777,575,502,594,381,485,890,440,567,503,840,384,840,486,463,418,251,282,331,345,337,283,340,465,366,316,417,306,452,468,311,268,353,250,222,254,167,211,688,256,247,208,264,147,263,179,166,162,98,109,124,135,119,0.92,0.92,0.94,0.91,0.90,0.85,0.91,0.83,0.68,0.72,0.72,0.74,0.77,0.75,0.78,0.76,0.77,0.43,0.57,0.77,0.81,1.06,0.87,1.07,0.91,0.93,0.86,0.85,0.86,0.89,0.85,0.95,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES KYNG,LFST KYN RSRV TIP LBRC ML CNDM 10 CT 007090729810,648,837,880,794,671,907,564,670,887,635,560,456,404,309,380,353,581,"1,837",797,593,517,,,32,16,24,32,16,17,16,24,69,71,96,105,87,81,118,63,98,186,145,115,118,99,88,96,76,153,883,244,219,111,,,2,1,2,2,1,1,1,2,11,0.91,0.87,0.84,0.91,0.83,0.77,0.90,0.68,0.48,0.44,0.49,0.39,0.41,0.35,0.40,0.46,0.38,0.21,0.33,0.27,0.47,,,1.59,1.58,1.19,1.61,1.60,1.68,1.65,1.22,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES MIXX,LFST MX PLSR MXTR ML CNDM LBRC 12 CT 007090721212,90,82,98,110,81,49,61,7,25,14,,,,,,,,,,,,,,,,,,,,,,,12,11,14,15,11,8,15,1,5,3,,,,,,,,,,,,,,,,,,,,,,,0.62,0.62,0.58,0.61,0.61,0.51,0.34,0.58,0.41,0.39,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES SKYN,LFST SKY VRTY PCK BOX 36 CT 007090703000,,,,,,,,,,,,,,,,,,,,50,"116,603","173,464","176,496","233,260","183,882","191,267","249,613","163,899","155,295","188,182","143,444","166,347",,,,,,,,,,,,,,,,,,,,5,"11,714","17,425","17,919","23,700","18,697","19,427","25,337","16,637","15,760","19,102","14,560","16,875",,,,,,,,,,,,,,,,,,,,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,,,,,,,,,,,,,,,,,,,,0.0,9.4,16.3,16.8,17.3,17.0,17.6,18.0,16.4,16.2,15.9,15.3,16.7
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES SNUGGER FIT,LFST SNG FIT LBRC LTX ML CNDM 3 CT 007090703103,,,,,,,,,,,,,,,,,,,,,,401,491,174,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,100,123,43,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,1.33,1.33,1.33,,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES THINZ EXTREME,LFST THN EXT RSRV TIP LBRC ML CNDM 10 CT 007090724010,,8,10,,8,,8,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.96,,0.80,,0.40,0.56,0.40,0.56,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES THYN,LFST THY LBRC 21 PCT THNR ML CNDM 3 CT 007090709103,26,34,21,15,18,7,7,25,15,7,5,23,5,14,2,3,14,32,6,9,7,2,2,517,,14,15,930,,5,3,5,9,11,5,4,9,3,3,11,8,4,4,10,3,6,1,1,4,10,1,1,1,1,2,130,,8,5,233,,1,1,2,0.97,1.04,1.43,1.23,0.66,0.77,0.77,0.76,0.62,0.55,0.44,0.77,0.54,0.75,0.63,1.08,1.16,1.08,2.10,3.00,2.26,0.55,0.25,1.33,,0.60,1.01,1.33,,1.66,1.08,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES THYN,LFST THY RSRV TIP LBRC THN ML CNDM 12 CT 007090729112,,3,5,,,16,6,58,7,3,,,,,,,,7,,,,,,,6,,,,,,,,,2,3,,,3,4,6,1,2,,,,,,,,1,,,,,,,1,,,,,,,,,0.12,0.15,,,0.43,0.13,0.75,0.58,0.13,,,,,,,,0.58,,,,,,,0.50,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES ULTRA LUBE PLUS,LFST ULT LB PLS RSRV TIP LBRC 12 CT 007090728112,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES ULTRA LUBE PLUS,LFST ULT LB PLS RSRV TIP LBRC 3 CT 007090701503,282,702,529,626,406,"1,005",372,362,645,317,316,659,347,347,460,347,246,581,676,675,"1,002",587,408,"1,190",607,284,233,165,140,284,352,607,106,229,191,183,133,330,144,139,247,113,117,230,114,118,167,140,102,266,227,218,331,193,131,344,217,98,83,53,52,97,134,219,0.89,1.02,0.93,1.14,1.02,1.02,0.86,0.87,0.87,0.94,0.90,0.95,1.02,0.98,0.92,0.82,0.80,0.73,0.99,1.03,1.01,1.02,1.04,1.15,0.93,0.97,0.94,1.03,0.90,0.97,0.88,0.93,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES ULTRA THYN,LFST ULT THY ULTR LBRC LBRC 10 CT 007090721010,"14,294","10,698","13,140","10,098","7,711","10,113","7,586","8,352","9,322","4,844","5,896","5,503","6,001","4,076","5,354","4,610","4,014","5,640","4,606","5,042","6,207","2,987","2,936","3,149","3,706","2,259","3,085","1,550","1,207","1,587","1,255","2,328","2,664","1,889","2,222","1,696","1,185","1,457","1,031","1,131","1,371",670,900,779,903,569,783,705,565,887,711,871,"1,371",486,466,453,626,381,552,258,194,296,194,269,0.54,0.57,0.59,0.60,0.65,0.69,0.74,0.74,0.68,0.72,0.66,0.71,0.66,0.72,0.68,0.65,0.71,0.64,0.65,0.58,0.45,0.61,0.63,0.70,0.59,0.59,0.56,0.60,0.62,0.54,0.65,0.87,1.3,1.1,0.9,1.0,0.7,0.9,0.7,0.8,0.9,0.5,0.7,0.5,0.7,0.5,0.5,0.6,0.5,0.6,0.5,0.7,0.9,0.3,0.3,0.3,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES VIBRA,LFST VBR LBRC RBD SPRM LTX ML CNDM 12 CT 007090701612,,,,,,,,,,,,,,,,,,,,,,,,3,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES VIPER,LFST VPR ULTR LBRC LBRC ML CNDM 10 CT 007090722210,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES ZERO,LFST ZR EXTR LBRC RSRV END ML CNDM 12 CT 007090720737,11,26,31,11,31,16,17,12,,68,282,366,321,308,372,319,339,436,326,318,406,302,306,399,409,349,351,281,216,408,358,251,3,7,8,3,6,3,4,3,,8,33,45,40,38,45,41,41,56,38,42,49,39,36,49,48,43,41,35,24,49,41,30,0.30,0.31,0.32,0.32,0.42,0.45,0.36,0.33,,0.71,0.71,0.67,0.67,0.67,0.68,0.65,0.69,0.65,0.71,0.63,0.69,0.64,0.71,0.68,0.71,0.67,0.71,0.67,0.75,0.69,0.73,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES ZERO,LFST ZR LBRC RSRV END ML CNDM 12 CT 007090720736,"4,627","9,705","6,983","3,829","2,355","1,887","1,171",375,151,77,56,32,45,48,44,12,4,8,3,,0,,,3,,,4,,,,,,314,"1,848","1,482",968,636,519,307,117,40,20,14,10,11,12,11,3,1,2,1,,1,,,1,,,1,,,,,,1.23,0.44,0.39,0.33,0.31,0.30,0.32,0.27,0.32,0.32,0.34,0.27,0.34,0.34,0.34,0.34,0.33,0.34,0.29,,0.00,,,0.25,,,0.33,,,,,,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,LIFESTYLES,LIFESTYLES ZERO,LFST ZR THN 52 PCT THNR ML CNDM 12 CT 007090729636,,,473,"8,532","15,987","22,787","18,587","20,461","31,840","33,527","36,670","49,051","41,892","35,272","43,534","27,438","18,595","23,393","18,695","18,098","23,478","14,255","12,369","15,451","12,292","12,317","14,104","7,599","5,158","5,137","3,625","3,553",,,69,"1,227","2,313","3,296","2,754","2,997","4,442","4,441","5,092","6,998","6,023","5,166","6,397","4,773","2,594","3,365","2,733","2,549","3,563","1,957","1,611","2,049","1,593","1,685","1,926","1,010",679,679,475,433,,,0.57,0.58,0.58,0.58,0.56,0.57,0.60,0.63,0.60,0.58,0.58,0.57,0.57,0.48,0.60,0.58,0.57,0.59,0.55,0.61,0.64,0.63,0.64,0.61,0.61,0.63,0.63,0.63,0.64,0.68,,,0.1,1.1,2.0,2.1,2.2,2.3,2.7,3.9,4.3,4.9,5.0,4.5,4.4,3.8,2.5,2.6,2.6,2.6,2.8,2.0,1.5,1.2,1.1,1.1,0.9,0.6,0.4,0.4,0.3,0.3
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,ROUGH RIDER,ROUGH RIDER,RGH RDR LBRC STDD LTX ML CNDM 3 CT 007090708630,56,57,83,55,211,124,168,165,122,163,161,161,78,,,,,54,,112,,,,,14,57,163,,,,,26,31,32,46,31,118,69,93,91,68,91,90,90,44,,,,,25,,51,,,,,7,29,76,,,,,13,0.60,0.60,0.60,0.60,0.60,0.60,0.61,0.60,0.60,0.60,0.60,0.60,0.60,,,,,0.73,,0.73,,,,,0.66,0.66,0.71,,,,,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,,,,0.0
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,CITIC CAPITAL AND HUMANWELL,ROUGH RIDER,ROUGH RIDER,RGH RDR LBRC WRMN LTX ML CNDM 3 CT 007090708610,,,,2,2,,36,38,,34,,,107,149,,,110,146,37,,,118,,,,,,,,,,,,,,1,1,,24,25,,23,,,72,100,,,74,98,25,,,79,,,,,,,,,,,,,,0.66,0.66,,0.51,0.52,,0.50,,,0.50,0.50,,,0.50,0.50,0.50,,,0.50,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,GLOBAL PROTECTION CORP,ONE,ONE,ONE EIGH AMZN STYL KIT CNST 1 CT 072689311024,"141,473","159,216","201,257","141,583","134,172","181,963","145,354","150,399","168,249","86,644","73,428","95,869","69,407","71,425","105,381","68,351","68,552","89,504","69,472","78,138","79,077","57,882","45,898","61,056","51,277","51,794","64,824","38,282","40,432","65,315","56,535","52,438","12,881","14,824","18,632","13,193","12,467","17,007","14,236","14,182","16,667","8,993","6,031","7,595","5,395","5,544","7,500","5,064","5,080","6,580","5,084","5,358","6,749","4,206","3,031","3,934","3,247","3,185","3,873","2,281","2,383","3,574","3,057","2,866",10.98,10.74,10.80,10.73,10.76,10.70,10.21,10.61,10.10,9.63,12.17,12.62,12.87,12.88,14.05,13.50,13.49,13.60,13.67,14.58,11.72,13.76,15.14,15.52,15.79,16.26,16.74,16.78,16.97,18.27,18.49,18.30,13.6,15.2,15.4,14.2,13.6,14.5,15.0,15.0,13.7,7.6,5.3,5.2,4.9,5.0,4.9,4.7,4.7,4.7,4.5,3.9,2.5,2.1,2.0,2.0,2.1,2.0,1.8,1.5,1.5,1.6,1.6,1.6
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,GLOBAL PROTECTION CORP,ONE,ONE,ONE EIGH AMZN STYL KIT CNST 40 CT 072689311026,,,,,16,14,,,,,,,,,,,,,,,,,,3,,,,341,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,114,,,,,,,,,0.41,0.35,,,,,,,,,,,,,,,,,,0.08,,,,0.08,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,GLOBAL PROTECTION CORP,ONE,ONE,ONE LBRC HYPR THN THN ML CNDM 12 CT 072689311130,"4,815","4,653","6,061","4,203","3,744","4,484","4,100","3,958","5,013","3,441","3,157","4,182","3,565","2,865","4,206","2,901","3,485","4,494","3,795","3,739","4,254","3,921","3,720","5,265","3,812","3,713","5,086","2,220","3,164","4,145","2,938","3,084",403,367,450,300,263,308,267,247,343,237,213,270,219,171,248,167,215,274,226,239,328,242,217,292,219,220,321,134,202,244,170,172,1.00,1.06,1.12,1.17,1.19,1.21,1.28,1.34,1.22,1.21,1.24,1.29,1.36,1.40,1.41,1.45,1.35,1.37,1.40,1.30,1.08,1.35,1.43,1.50,1.45,1.41,1.32,1.38,1.31,1.42,1.44,1.49,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,GLOBAL PROTECTION CORP,ONE,ONE,ONE LBRC SPR STDS SNST LTX ML CNDM 3 CT 072689311003,"1,483",850,"1,899","1,428","1,516","2,039","1,899","3,363","4,536","3,392","3,400","4,745","3,090","3,260","4,361","3,493","3,345","4,448","3,509","8,405","25,520","21,483","21,500","27,167","19,726","22,516","25,793","14,734","14,464","17,977","13,749","12,568",320,184,396,303,319,430,399,690,929,689,697,973,631,668,899,715,686,913,747,"3,391","12,456","10,501","10,498","13,214","9,486","11,092","12,650","7,387","7,116","8,619","6,637","6,144",1.54,1.54,1.60,1.57,1.58,1.58,1.59,1.63,1.63,1.64,1.63,1.63,1.63,1.63,1.62,1.63,1.63,1.62,1.57,0.83,0.68,0.68,0.68,0.69,0.69,0.68,0.68,0.67,0.68,0.70,0.69,0.68,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.5,7.3,7.4,7.5,7.3,6.6,7.1,6.5,5.6,5.4,5.3,5.3,4.9
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,GLOBAL PROTECTION CORP,ONE,ONE,ONE LBRC THN ML CNDM 3 CT 072689311603,"2,151","2,285","2,543","1,906","1,834","2,344","2,034","2,121","2,769","2,150","1,905","2,684","1,897","2,031","2,525","1,793","1,852","2,568","2,105","2,367","2,654","2,048","2,409","2,845","2,705","2,314","2,670","1,190","1,638","2,236","2,077","1,991",463,495,533,399,381,494,428,447,576,447,402,561,394,432,531,380,392,544,450,520,586,441,506,598,583,496,575,260,366,494,455,433,1.55,1.54,1.59,1.59,1.60,1.58,1.58,1.58,1.60,1.60,1.58,1.59,1.60,1.57,1.59,1.57,1.58,1.57,1.56,1.52,1.51,1.55,1.59,1.59,1.55,1.56,1.55,1.53,1.49,1.51,1.52,1.53,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,GLOBAL PROTECTION CORP,ONE,ONE,ONE PLSR RBD ML CNDM 12 CT W/STRG CS 072689311198,"15,235","15,984","19,600","16,244","16,019","21,328","17,086","17,198","22,329","7,222","2,458","3,804","2,648","2,598","3,522","2,319","2,633","3,167","2,302","2,619","3,523","2,817","3,015","4,399","2,923","2,718","3,181","1,977","2,363","3,267","2,859","2,258","2,351","2,466","3,052","2,508","2,456","3,321","2,638","2,615","4,120","2,112",382,338,231,214,354,151,184,225,158,192,284,200,216,281,179,181,216,141,199,229,182,146,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.55,0.45,0.29,0.54,0.94,0.96,1.01,0.83,1.28,1.19,1.17,1.21,1.14,1.03,1.17,1.16,1.30,1.36,1.25,1.23,1.17,0.99,1.19,1.31,1.29,3.2,3.5,3.5,3.5,3.5,3.7,3.7,3.7,3.9,1.9,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
